Customer_ID,Age,Gender,Marital_Status,Dependents,Occupation,Income_Bracket,Credit_Score,Location,Current_Product,Browsed_Products,Recommended_Product,Life_Stage,Avg_Monthly_Spend,Savings_Rate,Existing_Loans,Digital_Engagement_Score,Transaction_Frequency,Last_Product_Viewed,Last_Login_Date,Channel_Used,Campaign_Response,Churn_Risk,Recommendation_Reason,Conversion_Probability,Recommended_By,Offer_Available
CUST04381,34,Male,Single,3,Government,Low,636,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Pre-Retirement,178023,0.17,Personal Loan,7,High,Retirement Fund,2025-09-06,Mobile App,No,Low,Matched to profile,0.21,Content-Based,No
CUST04382,36,Female,Single,3,Other,Medium,432,Metro,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Young Professional,174112,0.14,None,7,Medium,Micro-loans,2025-09-03,Mobile App,No,Low,Matched to profile,0.7,Collaborative Filtering,No
CUST04383,41,Male,Single,1,Other,Low,615,Urban,Mortgage Loan,"Retirement Fund, Health Insurance",Retirement Investment Plan,Mid-Career Professional,198391,0.39,Home Loan,2,High,Gold Investment,2025-09-16,Branch,No,Low,Based on browsing history,0.37,Collaborative Filtering,No
CUST04384,50,Male,Single,1,Retired,High,811,Metro,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Early Career,102400,0.48,Home Loan,10,Low,Savings Account,2025-09-16,Mobile App,No,Medium,Similar customers bought this,0.44,Hybrid,No
CUST04385,63,Male,Single,2,IT,High,375,Urban,Mortgage Loan,"Travel Insurance, Mutual Funds",Retirement Investment Plan,Young Professional,58170,0.34,Home Loan,4,Low,Gold Investment,2025-09-01,Mobile App,No,Medium,Based on browsing history,0.13,Content-Based,Yes
CUST04386,50,Female,Married,2,Other,High,652,Urban,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Mid-Career Professional,32594,0.3,Multiple,10,Medium,Gold Investment,2025-09-28,Branch,Yes,Low,Similar customers bought this,0.76,Hybrid,No
CUST04387,24,Female,Married,1,Retired,Low,339,Semi-Urban,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Mid-Career Professional,68534,0.45,Car Loan,6,Medium,Fixed Deposit,2025-09-28,Mobile App,No,Low,Based on browsing history,0.54,Hybrid,No
CUST04388,40,Female,Divorced,1,IT,High,579,Metro,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Early Career,56558,0.06,Car Loan,9,Medium,Micro-loans,2025-09-16,Mobile App,Yes,Low,Matched to profile,0.93,Collaborative Filtering,No
CUST04389,24,Other,Married,0,Self-Employed,High,829,Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Pre-Retirement,106919,0.15,None,5,Medium,Fixed Deposit,2025-09-15,Mobile App,No,Low,Similar customers bought this,0.1,Collaborative Filtering,No
CUST04390,35,Female,Married,1,Other,High,374,Metro,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Early Career,74060,0.26,Home Loan,9,Low,Fixed Deposit,2025-09-18,Mobile App,No,Medium,Matched to profile,0.4,Collaborative Filtering,Yes
CUST04391,61,Other,Single,0,Government,Low,638,Semi-Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Pre-Retirement,36336,0.1,Personal Loan,4,High,Retirement Fund,2025-09-26,Mobile App,No,Medium,Based on browsing history,0.58,Hybrid,No
CUST04392,25,Male,Single,2,Government,Low,751,Urban,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Early Career,192444,0.23,Home Loan,8,Medium,Savings Account,2025-09-13,Mobile App,No,Low,Similar customers bought this,0.19,Collaborative Filtering,No
CUST04393,32,Male,Married,4,Self-Employed,Low,765,Rural,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Young Professional,60664,0.22,None,4,Medium,Savings Account,2025-09-04,Website,No,Low,Similar customers bought this,0.34,Hybrid,No
CUST04394,52,Male,Married,0,Self-Employed,Medium,570,Rural,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Early Career,111278,0.48,None,5,Medium,Gold Investment,2025-09-01,Mobile App,Yes,High,Based on browsing history,0.25,Content-Based,No
CUST04395,64,Male,Married,0,Self-Employed,Medium,493,Urban,Student Credit Card,"Fixed Deposit, Home Loan",Entry-Level Credit Card,Young Professional,42883,0.12,None,10,Medium,Savings Account,2025-09-16,Mobile App,No,Low,Matched to profile,0.59,Content-Based,No
CUST04396,53,Female,Single,0,Retired,High,660,Semi-Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Mid-Career Professional,51990,0.26,Multiple,7,High,Fixed Deposit,2025-09-18,Mobile App,No,Low,Matched to profile,0.54,Content-Based,Yes
CUST04397,48,Male,Single,1,Self-Employed,Low,463,Metro,Student Credit Card,"Retirement Fund, Health Insurance",Entry-Level Credit Card,Mid-Career Professional,7137,0.1,None,6,High,Micro-loans,2025-09-19,Website,No,Low,Based on browsing history,0.39,Hybrid,No
CUST04398,51,Female,Single,2,Retired,Low,358,Semi-Urban,Student Credit Card,"Micro-loans, Budget Credit Card",Entry-Level Credit Card,Early Career,46642,0.4,Car Loan,4,Low,Gold Investment,2025-09-06,Mobile App,Yes,Low,Similar customers bought this,0.81,Collaborative Filtering,No
CUST04399,64,Male,Single,0,Other,Medium,708,Urban,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Young Professional,112305,0.39,None,7,Medium,Savings Account,2025-09-28,Branch,Yes,Low,Based on browsing history,0.61,Content-Based,Yes
CUST04400,23,Male,Married,3,Other,High,738,Metro,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Early Career,114756,0.49,None,7,Medium,Savings Account,2025-09-17,Website,No,Medium,Based on browsing history,0.94,Collaborative Filtering,No
CUST04401,30,Male,Married,0,Retired,High,320,Metro,Mortgage Loan,"Fixed Deposit, Home Loan",Retirement Investment Plan,Young Professional,70860,0.21,Home Loan,3,Low,Savings Account,2025-09-09,Mobile App,Yes,Low,Matched to profile,0.67,Content-Based,No
CUST04402,49,Male,Married,3,IT,High,732,Metro,Student Credit Card,"Savings Account, Bike Loan",Entry-Level Credit Card,Mid-Career Professional,81382,0.5,Personal Loan,10,High,Micro-loans,2025-09-23,Website,No,High,Based on browsing history,0.51,Hybrid,No
CUST04403,52,Other,Single,2,IT,Medium,311,Semi-Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Mid-Career Professional,42101,0.36,None,2,Low,Retirement Fund,2025-09-13,Website,No,Medium,Matched to profile,0.9,Content-Based,Yes
CUST04404,55,Female,Married,1,Other,Medium,819,Semi-Urban,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Pre-Retirement,51512,0.09,None,10,Low,Retirement Fund,2025-09-04,Website,No,Medium,Similar customers bought this,0.94,Hybrid,No
CUST04405,36,Female,Divorced,0,Other,High,724,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Young Professional,92304,0.07,None,8,High,Savings Account,2025-09-18,Website,No,Low,Similar customers bought this,0.34,Hybrid,No
CUST04406,46,Male,Single,2,IT,Medium,323,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Early Career,122632,0.1,Home Loan,8,High,Savings Account,2025-09-01,Branch,Yes,Low,Based on browsing history,0.62,Collaborative Filtering,Yes
CUST04407,57,Male,Single,2,IT,Low,557,Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Mid-Career Professional,130498,0.05,None,3,Medium,Gold Investment,2025-09-09,Mobile App,Yes,Low,Matched to profile,0.53,Collaborative Filtering,No
CUST04408,29,Male,Single,0,Retired,Low,712,Semi-Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Pre-Retirement,74850,0.36,None,7,Low,Fixed Deposit,2025-09-01,Website,No,Medium,Based on browsing history,0.58,Hybrid,No
CUST04409,30,Female,Single,2,IT,Low,809,Semi-Urban,Mortgage Loan,"Gold Investment, Life Insurance",Retirement Investment Plan,Mid-Career Professional,108076,0.48,Car Loan,9,Medium,Fixed Deposit,2025-09-22,Mobile App,Yes,Low,Based on browsing history,0.33,Collaborative Filtering,No
CUST04410,58,Male,Married,1,Government,Medium,312,Metro,Student Credit Card,"Travel Insurance, Mutual Funds",Entry-Level Credit Card,Young Professional,43398,0.07,Home Loan,9,High,Travel Insurance,2025-09-12,Mobile App,Yes,Medium,Similar customers bought this,0.66,Hybrid,No
CUST04411,60,Female,Single,0,IT,Low,818,Urban,Premium Credit Card,"Fixed Deposit, Home Loan",Personal Loan (Travel),Early Career,92006,0.14,Personal Loan,4,High,Gold Investment,2025-09-17,Website,No,Low,Based on browsing history,0.76,Collaborative Filtering,No
CUST04412,53,Female,Married,1,IT,Low,783,Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Mid-Career Professional,39354,0.48,Personal Loan,6,Medium,Fixed Deposit,2025-09-20,Mobile App,No,Low,Based on browsing history,0.33,Collaborative Filtering,Yes
CUST04413,38,Male,Married,0,Government,Low,655,Semi-Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Mid-Career Professional,16319,0.16,Personal Loan,10,High,Micro-loans,2025-09-11,Mobile App,No,Medium,Similar customers bought this,0.19,Content-Based,Yes
CUST04414,56,Female,Single,0,Self-Employed,Medium,810,Urban,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Pre-Retirement,154142,0.44,Personal Loan,5,High,Retirement Fund,2025-09-20,Mobile App,No,Low,Similar customers bought this,0.4,Collaborative Filtering,No
CUST04415,58,Female,Divorced,0,Government,Low,316,Rural,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Young Professional,27350,0.14,Home Loan,9,Medium,Gold Investment,2025-09-23,Website,No,Low,Matched to profile,0.44,Hybrid,No
CUST04416,40,Male,Single,2,Other,Medium,308,Semi-Urban,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Pre-Retirement,58836,0.49,Car Loan,5,High,Gold Investment,2025-09-26,Mobile App,No,Medium,Based on browsing history,0.59,Hybrid,No
CUST04417,50,Female,Married,1,Other,Low,320,Semi-Urban,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Young Professional,5583,0.23,Car Loan,10,Low,Gold Investment,2025-09-24,Mobile App,No,High,Based on browsing history,0.58,Collaborative Filtering,No
CUST04418,28,Female,Single,1,Other,Low,454,Urban,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Pre-Retirement,178756,0.37,None,9,Medium,Fixed Deposit,2025-09-01,Mobile App,No,Medium,Based on browsing history,0.33,Collaborative Filtering,Yes
CUST04419,49,Male,Divorced,1,Self-Employed,Medium,354,Semi-Urban,Mortgage Loan,"Savings Account, Bike Loan",Retirement Investment Plan,Pre-Retirement,164257,0.48,Personal Loan,7,High,Retirement Fund,2025-09-10,Mobile App,No,High,Similar customers bought this,0.55,Content-Based,No
CUST04420,30,Male,Divorced,0,Self-Employed,Low,334,Urban,Mortgage Loan,"Travel Insurance, Mutual Funds",Retirement Investment Plan,Mid-Career Professional,183136,0.17,Home Loan,5,Medium,Micro-loans,2025-09-10,Mobile App,Yes,Low,Matched to profile,0.41,Hybrid,No
CUST04421,49,Male,Single,1,Other,Low,723,Metro,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Mid-Career Professional,84156,0.24,None,2,Low,Savings Account,2025-09-09,Branch,Yes,Medium,Based on browsing history,0.41,Collaborative Filtering,No
CUST04422,27,Female,Single,1,IT,Low,388,Metro,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Young Professional,77221,0.17,Multiple,9,Low,Gold Investment,2025-09-23,Branch,No,High,Based on browsing history,0.78,Hybrid,No
CUST04423,50,Male,Married,1,Retired,High,810,Urban,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Young Professional,44718,0.27,None,7,Medium,Retirement Fund,2025-09-17,Mobile App,No,Medium,Similar customers bought this,0.4,Content-Based,No
CUST04424,38,Male,Single,0,Retired,Medium,712,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Young Professional,78260,0.46,Home Loan,3,High,Travel Insurance,2025-09-14,Website,No,Low,Matched to profile,0.74,Hybrid,No
CUST04425,37,Male,Married,0,Self-Employed,Low,432,Urban,Mortgage Loan,"Micro-loans, Budget Credit Card",Retirement Investment Plan,Young Professional,23469,0.14,Personal Loan,8,High,Retirement Fund,2025-09-07,Branch,No,Medium,Based on browsing history,0.8,Content-Based,No
CUST04426,44,Male,Divorced,1,Self-Employed,Low,850,Urban,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Early Career,15019,0.29,None,9,Medium,Retirement Fund,2025-09-28,Mobile App,No,Low,Based on browsing history,0.9,Collaborative Filtering,No
CUST04427,52,Male,Married,0,Retired,High,724,Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Young Professional,91234,0.12,None,3,Low,Micro-loans,2025-09-19,Mobile App,No,Low,Similar customers bought this,0.93,Collaborative Filtering,Yes
CUST04428,24,Female,Married,1,IT,Medium,666,Metro,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Pre-Retirement,96397,0.23,None,9,High,Savings Account,2025-09-24,Mobile App,Yes,Low,Matched to profile,0.59,Hybrid,No
CUST04429,42,Male,Single,0,IT,Medium,666,Semi-Urban,Mortgage Loan,"Savings Account, Bike Loan",Retirement Investment Plan,Early Career,17274,0.14,None,1,High,Fixed Deposit,2025-09-23,Website,No,Medium,Based on browsing history,0.54,Hybrid,Yes
CUST04430,47,Female,Divorced,1,Self-Employed,Medium,573,Rural,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Mid-Career Professional,74998,0.15,Personal Loan,10,High,Savings Account,2025-09-01,Website,No,Low,Based on browsing history,0.91,Collaborative Filtering,No
CUST04431,57,Female,Single,3,IT,High,486,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Mid-Career Professional,116489,0.26,None,10,Low,Micro-loans,2025-09-09,Website,No,Low,Similar customers bought this,0.33,Content-Based,No
CUST04432,63,Male,Single,0,Retired,High,386,Urban,Mortgage Loan,"Retirement Fund, Health Insurance",Retirement Investment Plan,Early Career,137884,0.38,None,5,Medium,Savings Account,2025-09-16,Website,No,Low,Matched to profile,0.39,Hybrid,Yes
CUST04433,58,Female,Married,1,Self-Employed,Medium,787,Metro,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Young Professional,139787,0.11,Car Loan,8,Low,Travel Insurance,2025-09-18,Branch,Yes,Low,Matched to profile,0.31,Collaborative Filtering,No
CUST04434,43,Male,Married,5,Government,Medium,457,Rural,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Early Career,141584,0.41,None,7,Low,Travel Insurance,2025-09-11,Website,No,Low,Similar customers bought this,0.75,Hybrid,No
CUST04435,63,Female,Married,0,Self-Employed,Low,767,Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Mid-Career Professional,190918,0.49,None,4,Low,Micro-loans,2025-09-17,Mobile App,No,Low,Similar customers bought this,0.27,Content-Based,No
CUST04436,33,Male,Married,1,Other,High,660,Semi-Urban,Student Credit Card,"Gold Investment, Life Insurance",Entry-Level Credit Card,Mid-Career Professional,98526,0.19,None,1,High,Savings Account,2025-09-20,Website,No,Medium,Matched to profile,0.76,Content-Based,No
CUST04437,63,Male,Married,1,IT,Medium,468,Metro,Student Credit Card,"Retirement Fund, Health Insurance",Entry-Level Credit Card,Young Professional,99318,0.14,None,1,Medium,Travel Insurance,2025-09-15,Website,Yes,Medium,Based on browsing history,0.85,Collaborative Filtering,No
CUST04438,34,Male,Single,2,IT,Low,742,Rural,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Mid-Career Professional,114535,0.06,Car Loan,7,Low,Fixed Deposit,2025-09-02,Mobile App,No,Low,Matched to profile,0.56,Collaborative Filtering,No
CUST04439,32,Male,Married,1,Retired,High,344,Semi-Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Young Professional,67000,0.14,Car Loan,6,High,Savings Account,2025-09-21,Website,Yes,Low,Based on browsing history,0.37,Hybrid,No
CUST04440,37,Female,Single,0,Self-Employed,High,622,Urban,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Mid-Career Professional,147172,0.32,None,5,Medium,Gold Investment,2025-09-12,Website,No,Low,Based on browsing history,0.74,Content-Based,No
CUST04441,29,Male,Single,2,Retired,High,828,Semi-Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Early Career,82028,0.43,Car Loan,7,Medium,Micro-loans,2025-09-18,Mobile App,No,Low,Similar customers bought this,0.29,Collaborative Filtering,Yes
CUST04442,61,Male,Married,1,Self-Employed,High,501,Urban,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Mid-Career Professional,62229,0.05,Car Loan,6,Medium,Micro-loans,2025-09-28,Branch,No,Low,Similar customers bought this,0.53,Collaborative Filtering,No
CUST04443,61,Female,Divorced,0,Self-Employed,High,575,Metro,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Pre-Retirement,125475,0.33,Personal Loan,3,Low,Travel Insurance,2025-09-01,Mobile App,No,Medium,Matched to profile,0.83,Content-Based,No
CUST04444,23,Female,Married,2,Government,Low,450,Semi-Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Mid-Career Professional,160444,0.12,None,2,Low,Fixed Deposit,2025-09-02,Mobile App,No,Medium,Based on browsing history,0.23,Hybrid,No
CUST04445,51,Male,Single,1,IT,High,491,Rural,Mortgage Loan,"Gold Investment, Life Insurance",Retirement Investment Plan,Early Career,109386,0.41,Personal Loan,10,High,Fixed Deposit,2025-09-18,Mobile App,Yes,Low,Matched to profile,0.24,Content-Based,Yes
CUST04446,51,Male,Married,3,Other,High,691,Metro,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Young Professional,89509,0.15,None,1,Medium,Fixed Deposit,2025-09-01,Website,Yes,Low,Similar customers bought this,0.3,Content-Based,No
CUST04447,33,Female,Divorced,0,Other,Low,748,Metro,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Mid-Career Professional,197165,0.08,None,9,Medium,Fixed Deposit,2025-09-25,Mobile App,No,Medium,Matched to profile,0.56,Content-Based,No
CUST04448,31,Male,Single,1,IT,Low,673,Rural,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Early Career,195539,0.49,Home Loan,9,Low,Savings Account,2025-09-11,Branch,No,Medium,Based on browsing history,0.84,Collaborative Filtering,No
CUST04449,32,Female,Single,0,Retired,High,359,Rural,Premium Credit Card,"Gold Investment, Life Insurance",Personal Loan (Travel),Young Professional,64419,0.26,Personal Loan,2,Low,Fixed Deposit,2025-09-16,Mobile App,Yes,Low,Based on browsing history,0.75,Hybrid,No
CUST04450,36,Female,Single,1,Other,Low,818,Semi-Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Mid-Career Professional,172165,0.22,None,7,High,Gold Investment,2025-09-26,Branch,Yes,High,Similar customers bought this,0.13,Content-Based,Yes
